"Country","Variant","Year","value","Year_low","Year_high","Year_mid"
"Hungary","Medium variant","2065-2070",83.554,2065,2070,2067.5
"Poland","Medium variant","2065-2070",85.468,2065,2070,2067.5
"Republic of Moldova","Medium variant","2065-2070",78.187,2065,2070,2067.5
"Romania","Medium variant","2065-2070",82.861,2065,2070,2067.5
"Russian Federation","Medium variant","2065-2070",79.541,2065,2070,2067.5
"Slovakia","Medium variant","2065-2070",84.174,2065,2070,2067.5
"Ukraine","Medium variant","2065-2070",78.736,2065,2070,2067.5
"Channel Islands","Medium variant","2065-2070",88.836,2065,2070,2067.5
"Denmark","Medium variant","2065-2070",87.038,2065,2070,2067.5
"Estonia","Medium variant","2065-2070",85.028,2065,2070,2067.5
"Finland","Medium variant","2065-2070",87.921,2065,2070,2067.5
"Iceland","Medium variant","2065-2070",88.726,2065,2070,2067.5
"Ireland","Medium variant","2065-2070",88.349,2065,2070,2067.5
"Latvia","Medium variant","2065-2070",81.97,2065,2070,2067.5
"Lithuania","Medium variant","2065-2070",82.824,2065,2070,2067.5
"Norway","Medium variant","2065-2070",88.222,2065,2070,2067.5
"Sweden","Medium variant","2065-2070",88.607,2065,2070,2067.5
"United Kingdom","Medium variant","2065-2070",87.409,2065,2070,2067.5
"Albania","Medium variant","2065-2070",85.075,2065,2070,2067.5
"Bosnia and Herzegovina","Medium variant","2065-2070",84.382,2065,2070,2067.5
"Croatia","Medium variant","2065-2070",85.356,2065,2070,2067.5
"Greece","Medium variant","2065-2070",88.219,2065,2070,2067.5
"Italy","Medium variant","2065-2070",89.286,2065,2070,2067.5
"Malta","Medium variant","2065-2070",88.477,2065,2070,2067.5
"Montenegro","Medium variant","2065-2070",83.545,2065,2070,2067.5
"North Macedonia","Medium variant","2065-2070",82.336,2065,2070,2067.5
"Portugal","Medium variant","2065-2070",88.211,2065,2070,2067.5
"Serbia","Medium variant","2065-2070",82.711,2065,2070,2067.5
"Slovenia","Medium variant","2065-2070",87.442,2065,2070,2067.5
"Spain","Medium variant","2065-2070",89.259,2065,2070,2067.5
"Austria","Medium variant","2065-2070",87.755,2065,2070,2067.5
"Belgium","Medium variant","2065-2070",87.772,2065,2070,2067.5
"France","Medium variant","2065-2070",88.497,2065,2070,2067.5
"Germany","Medium variant","2065-2070",87.511,2065,2070,2067.5
"Luxembourg","Medium variant","2065-2070",88.331,2065,2070,2067.5
"Netherlands","Medium variant","2065-2070",88.102,2065,2070,2067.5
"Switzerland","Medium variant","2065-2070",89.449,2065,2070,2067.5
"Canada","Medium variant","2065-2070",88.386,2065,2070,2067.5
"United States of America","Medium variant","2065-2070",85.497,2065,2070,2067.5
"Burundi","Medium variant","2070-2075",73.343,2070,2075,2072.5
"Comoros","Medium variant","2070-2075",71.931,2070,2075,2072.5
"Djibouti","Medium variant","2070-2075",76.479,2070,2075,2072.5
"Eritrea","Medium variant","2070-2075",77.062,2070,2075,2072.5
"Ethiopia","Medium variant","2070-2075",77.833,2070,2075,2072.5
"Kenya","Medium variant","2070-2075",75.945,2070,2075,2072.5
"Madagascar","Medium variant","2070-2075",77.943,2070,2075,2072.5
"Malawi","Medium variant","2070-2075",77.163,2070,2075,2072.5
"Mauritius","Medium variant","2070-2075",82.962,2070,2075,2072.5
"Mayotte","Medium variant","2070-2075",87.482,2070,2075,2072.5
"Mozambique","Medium variant","2070-2075",73.936,2070,2075,2072.5
"Réunion","Medium variant","2070-2075",88.247,2070,2075,2072.5
"Rwanda","Medium variant","2070-2075",79.528,2070,2075,2072.5
"Seychelles","Medium variant","2070-2075",81.048,2070,2075,2072.5
"Somalia","Medium variant","2070-2075",68.24,2070,2075,2072.5
"South Sudan","Medium variant","2070-2075",67.81,2070,2075,2072.5
"Uganda","Medium variant","2070-2075",74.285,2070,2075,2072.5
"United Republic of Tanzania","Medium variant","2070-2075",75.87,2070,2075,2072.5
"Zambia","Medium variant","2070-2075",73.967,2070,2075,2072.5
"Zimbabwe","Medium variant","2070-2075",71.428,2070,2075,2072.5
"Angola","Medium variant","2070-2075",71.821,2070,2075,2072.5
"Cameroon","Medium variant","2070-2075",70.367,2070,2075,2072.5
"Central African Republic","Medium variant","2070-2075",65.323,2070,2075,2072.5
"Chad","Medium variant","2070-2075",66.084,2070,2075,2072.5
"Congo","Medium variant","2070-2075",72.218,2070,2075,2072.5
"Democratic Republic of the Congo","Medium variant","2070-2075",70.607,2070,2075,2072.5
"Equatorial Guinea","Medium variant","2070-2075",69.351,2070,2075,2072.5
"Gabon","Medium variant","2070-2075",73.819,2070,2075,2072.5
"Sao Tome and Principe","Medium variant","2070-2075",78.876,2070,2075,2072.5
"Botswana","Medium variant","2070-2075",76.241,2070,2075,2072.5
"Eswatini","Medium variant","2070-2075",70.784,2070,2075,2072.5
"Lesotho","Medium variant","2070-2075",68.732,2070,2075,2072.5
"Namibia","Medium variant","2070-2075",74.222,2070,2075,2072.5
"South Africa","Medium variant","2070-2075",72.772,2070,2075,2072.5
"Benin","Medium variant","2070-2075",71.276,2070,2075,2072.5
"Burkina Faso","Medium variant","2070-2075",73.606,2070,2075,2072.5
"Cabo Verde","Medium variant","2070-2075",81.501,2070,2075,2072.5
"Côte d'Ivoire","Medium variant","2070-2075",67.077,2070,2075,2072.5
"Gambia","Medium variant","2070-2075",71.964,2070,2075,2072.5
"Ghana","Medium variant","2070-2075",73.042,2070,2075,2072.5
"Guinea","Medium variant","2070-2075",71.578,2070,2075,2072.5
"Guinea-Bissau","Medium variant","2070-2075",69.319,2070,2075,2072.5
"Liberia","Medium variant","2070-2075",73.017,2070,2075,2072.5
"Mali","Medium variant","2070-2075",69.436,2070,2075,2072.5
"Mauritania","Medium variant","2070-2075",72.044,2070,2075,2072.5
"Niger","Medium variant","2070-2075",73.183,2070,2075,2072.5
"Nigeria","Medium variant","2070-2075",66.904,2070,2075,2072.5
"Senegal","Medium variant","2070-2075",77.388,2070,2075,2072.5
"Sierra Leone","Medium variant","2070-2075",67.846,2070,2075,2072.5
"Togo","Medium variant","2070-2075",70.882,2070,2075,2072.5
"Algeria","Medium variant","2070-2075",84.892,2070,2075,2072.5
"Egypt","Medium variant","2070-2075",79.736,2070,2075,2072.5
"Libya","Medium variant","2070-2075",80.656,2070,2075,2072.5
"Morocco","Medium variant","2070-2075",85.44,2070,2075,2072.5
"Sudan","Medium variant","2070-2075",74.149,2070,2075,2072.5
"Tunisia","Medium variant","2070-2075",84.937,2070,2075,2072.5
"Western Sahara","Medium variant","2070-2075",79.497,2070,2075,2072.5
"Armenia","Medium variant","2070-2075",82.223,2070,2075,2072.5
"Azerbaijan","Medium variant","2070-2075",79.315,2070,2075,2072.5
"Bahrain","Medium variant","2070-2075",83.937,2070,2075,2072.5
"Cyprus","Medium variant","2070-2075",87.746,2070,2075,2072.5
"Georgia","Medium variant","2070-2075",81.401,2070,2075,2072.5
"Iraq","Medium variant","2070-2075",77.274,2070,2075,2072.5
"Israel","Medium variant","2070-2075",89.332,2070,2075,2072.5
"Jordan","Medium variant","2070-2075",81.693,2070,2075,2072.5
"Kuwait","Medium variant","2070-2075",81.877,2070,2075,2072.5
"Lebanon","Medium variant","2070-2075",86.406,2070,2075,2072.5
"Oman","Medium variant","2070-2075",86.407,2070,2075,2072.5
"Qatar","Medium variant","2070-2075",87.144,2070,2075,2072.5
"Saudi Arabia","Medium variant","2070-2075",82.818,2070,2075,2072.5
"State of Palestine","Medium variant","2070-2075",81.799,2070,2075,2072.5
"Syrian Arab Republic","Medium variant","2070-2075",83.598,2070,2075,2072.5
"Turkey","Medium variant","2070-2075",86.65,2070,2075,2072.5
"United Arab Emirates","Medium variant","2070-2075",85.041,2070,2075,2072.5
"Yemen","Medium variant","2070-2075",72.938,2070,2075,2072.5
"Kazakhstan","Medium variant","2070-2075",80.951,2070,2075,2072.5
"Kyrgyzstan","Medium variant","2070-2075",78.963,2070,2075,2072.5
"Tajikistan","Medium variant","2070-2075",79.391,2070,2075,2072.5
"Turkmenistan","Medium variant","2070-2075",74.635,2070,2075,2072.5
"Uzbekistan","Medium variant","2070-2075",77.644,2070,2075,2072.5
"Afghanistan","Medium variant","2070-2075",74.811,2070,2075,2072.5
"Bangladesh","Medium variant","2070-2075",83.011,2070,2075,2072.5
"Bhutan","Medium variant","2070-2075",81.216,2070,2075,2072.5
"India","Medium variant","2070-2075",78.156,2070,2075,2072.5
"Iran (Islamic Republic of)","Medium variant","2070-2075",84.935,2070,2075,2072.5
"Maldives","Medium variant","2070-2075",88.012,2070,2075,2072.5
"Nepal","Medium variant","2070-2075",80.321,2070,2075,2072.5
"Pakistan","Medium variant","2070-2075",74.114,2070,2075,2072.5
"Sri Lanka","Medium variant","2070-2075",85.033,2070,2075,2072.5
"China","Medium variant","2070-2075",84.962,2070,2075,2072.5
"China, Hong Kong SAR","Medium variant","2070-2075",91.477,2070,2075,2072.5
"China, Macao SAR","Medium variant","2070-2075",90.771,2070,2075,2072.5
"China, Taiwan Province of China","Medium variant","2070-2075",87.599,2070,2075,2072.5
"Dem. People's Republic of Korea","Medium variant","2070-2075",81.074,2070,2075,2072.5
"Japan","Medium variant","2070-2075",90.736,2070,2075,2072.5
"Mongolia","Medium variant","2070-2075",78.991,2070,2075,2072.5
"Republic of Korea","Medium variant","2070-2075",89.674,2070,2075,2072.5
"Brunei Darussalam","Medium variant","2070-2075",82.963,2070,2075,2072.5
"Cambodia","Medium variant","2070-2075",78.159,2070,2075,2072.5
"Indonesia","Medium variant","2070-2075",80.14,2070,2075,2072.5
"Lao People's Democratic Republic","Medium variant","2070-2075",77.436,2070,2075,2072.5
"Malaysia","Medium variant","2070-2075",83.651,2070,2075,2072.5
"Myanmar","Medium variant","2070-2075",75.022,2070,2075,2072.5
"Philippines","Medium variant","2070-2075",78.42,2070,2075,2072.5
"Singapore","Medium variant","2070-2075",89.939,2070,2075,2072.5
"Thailand","Medium variant","2070-2075",85.336,2070,2075,2072.5
"Timor-Leste","Medium variant","2070-2075",77.418,2070,2075,2072.5
"Viet Nam","Medium variant","2070-2075",82.953,2070,2075,2072.5
"Antigua and Barbuda","Medium variant","2070-2075",83.784,2070,2075,2072.5
"Aruba","Medium variant","2070-2075",83.503,2070,2075,2072.5
"Bahamas","Medium variant","2070-2075",80.277,2070,2075,2072.5
"Barbados","Medium variant","2070-2075",85.973,2070,2075,2072.5
"Cuba","Medium variant","2070-2075",86.108,2070,2075,2072.5
"Curaçao","Medium variant","2070-2075",86.217,2070,2075,2072.5
"Dominican Republic","Medium variant","2070-2075",82.474,2070,2075,2072.5
"Grenada","Medium variant","2070-2075",79.247,2070,2075,2072.5
"Guadeloupe","Medium variant","2070-2075",89.098,2070,2075,2072.5
"Haiti","Medium variant","2070-2075",73.67,2070,2075,2072.5
"Jamaica","Medium variant","2070-2075",81.005,2070,2075,2072.5
"Martinique","Medium variant","2070-2075",89.509,2070,2075,2072.5
"Puerto Rico","Medium variant","2070-2075",86.934,2070,2075,2072.5
"Saint Lucia","Medium variant","2070-2075",83.133,2070,2075,2072.5
"Saint Vincent and the Grenadines","Medium variant","2070-2075",79.4,2070,2075,2072.5
"Trinidad and Tobago","Medium variant","2070-2075",80.423,2070,2075,2072.5
"United States Virgin Islands","Medium variant","2070-2075",87.737,2070,2075,2072.5
"Belize","Medium variant","2070-2075",82.339,2070,2075,2072.5
"Costa Rica","Medium variant","2070-2075",87.755,2070,2075,2072.5
"El Salvador","Medium variant","2070-2075",82.808,2070,2075,2072.5
"Guatemala","Medium variant","2070-2075",83.786,2070,2075,2072.5
"Honduras","Medium variant","2070-2075",83.617,2070,2075,2072.5
"Mexico","Medium variant","2070-2075",83.419,2070,2075,2072.5
"Nicaragua","Medium variant","2070-2075",83.874,2070,2075,2072.5
"Panama","Medium variant","2070-2075",86.221,2070,2075,2072.5
"Argentina","Medium variant","2070-2075",84.257,2070,2075,2072.5
"Bolivia (Plurinational State of)","Medium variant","2070-2075",80.907,2070,2075,2072.5
"Brazil","Medium variant","2070-2075",84.85,2070,2075,2072.5
"Chile","Medium variant","2070-2075",87.782,2070,2075,2072.5
"Colombia","Medium variant","2070-2075",85.362,2070,2075,2072.5
"Ecuador","Medium variant","2070-2075",85.71,2070,2075,2072.5
"French Guiana","Medium variant","2070-2075",87.622,2070,2075,2072.5
"Guyana","Medium variant","2070-2075",76.013,2070,2075,2072.5
"Paraguay","Medium variant","2070-2075",80.656,2070,2075,2072.5
"Peru","Medium variant","2070-2075",85.817,2070,2075,2072.5
"Suriname","Medium variant","2070-2075",78.795,2070,2075,2072.5
"Uruguay","Medium variant","2070-2075",85.207,2070,2075,2072.5
"Venezuela (Bolivarian Republic of)","Medium variant","2070-2075",80.196,2070,2075,2072.5
"Australia","Medium variant","2070-2075",89.768,2070,2075,2072.5
"New Zealand","Medium variant","2070-2075",88.807,2070,2075,2072.5
"Fiji","Medium variant","2070-2075",74.387,2070,2075,2072.5
"New Caledonia","Medium variant","2070-2075",85.657,2070,2075,2072.5
"Papua New Guinea","Medium variant","2070-2075",71.931,2070,2075,2072.5
"Solomon Islands","Medium variant","2070-2075",79.778,2070,2075,2072.5
"Vanuatu","Medium variant","2070-2075",77.248,2070,2075,2072.5
"Guam","Medium variant","2070-2075",87.591,2070,2075,2072.5
"Kiribati","Medium variant","2070-2075",77.676,2070,2075,2072.5
"Micronesia (Fed. States of)","Medium variant","2070-2075",73.32,2070,2075,2072.5
"French Polynesia","Medium variant","2070-2075",85.71,2070,2075,2072.5
"Samoa","Medium variant","2070-2075",80.417,2070,2075,2072.5
"Tonga","Medium variant","2070-2075",76.873,2070,2075,2072.5
"Belarus","Medium variant","2070-2075",82.142,2070,2075,2072.5
"Bulgaria","Medium variant","2070-2075",82.105,2070,2075,2072.5
"Czechia","Medium variant","2070-2075",86.324,2070,2075,2072.5
"Hungary","Medium variant","2070-2075",84.147,2070,2075,2072.5
"Poland","Medium variant","2070-2075",86.03,2070,2075,2072.5
"Republic of Moldova","Medium variant","2070-2075",78.896,2070,2075,2072.5
"Romania","Medium variant","2070-2075",83.5,2070,2075,2072.5
"Russian Federation","Medium variant","2070-2075",80.282,2070,2075,2072.5
"Slovakia","Medium variant","2070-2075",84.742,2070,2075,2072.5
"Ukraine","Medium variant","2070-2075",79.451,2070,2075,2072.5
"Channel Islands","Medium variant","2070-2075",89.39,2070,2075,2072.5
"Denmark","Medium variant","2070-2075",87.567,2070,2075,2072.5
"Estonia","Medium variant","2070-2075",85.573,2070,2075,2072.5
"Finland","Medium variant","2070-2075",88.47,2070,2075,2072.5
"Iceland","Medium variant","2070-2075",89.257,2070,2075,2072.5
"Ireland","Medium variant","2070-2075",88.889,2070,2075,2072.5
"Latvia","Medium variant","2070-2075",82.572,2070,2075,2072.5
"Lithuania","Medium variant","2070-2075",83.386,2070,2075,2072.5
"Norway","Medium variant","2070-2075",88.77,2070,2075,2072.5
"Sweden","Medium variant","2070-2075",89.156,2070,2075,2072.5
"United Kingdom","Medium variant","2070-2075",87.938,2070,2075,2072.5
"Albania","Medium variant","2070-2075",85.606,2070,2075,2072.5
"Bosnia and Herzegovina","Medium variant","2070-2075",84.962,2070,2075,2072.5
"Croatia","Medium variant","2070-2075",85.916,2070,2075,2072.5
"Greece","Medium variant","2070-2075",88.783,2070,2075,2072.5
"Italy","Medium variant","2070-2075",89.837,2070,2075,2072.5
"Malta","Medium variant","2070-2075",89.029,2070,2075,2072.5
"Montenegro","Medium variant","2070-2075",84.12,2070,2075,2072.5
"North Macedonia","Medium variant","2070-2075",82.994,2070,2075,2072.5
"Portugal","Medium variant","2070-2075",88.772,2070,2075,2072.5
"Serbia","Medium variant","2070-2075",83.359,2070,2075,2072.5
"Slovenia","Medium variant","2070-2075",88.007,2070,2075,2072.5
"Spain","Medium variant","2070-2075",89.812,2070,2075,2072.5
"Austria","Medium variant","2070-2075",88.303,2070,2075,2072.5
"Belgium","Medium variant","2070-2075",88.312,2070,2075,2072.5
"France","Medium variant","2070-2075",89.04,2070,2075,2072.5
"Germany","Medium variant","2070-2075",88.061,2070,2075,2072.5
"Luxembourg","Medium variant","2070-2075",88.895,2070,2075,2072.5
"Netherlands","Medium variant","2070-2075",88.632,2070,2075,2072.5
"Switzerland","Medium variant","2070-2075",90.011,2070,2075,2072.5
"Canada","Medium variant","2070-2075",88.921,2070,2075,2072.5
"United States of America","Medium variant","2070-2075",86.026,2070,2075,2072.5
"Burundi","Medium variant","2075-2080",74.067,2075,2080,2077.5
"Comoros","Medium variant","2075-2080",72.498,2075,2080,2077.5
"Djibouti","Medium variant","2075-2080",77.21,2075,2080,2077.5
"Eritrea","Medium variant","2075-2080",77.808,2075,2080,2077.5
"Ethiopia","Medium variant","2075-2080",78.598,2075,2080,2077.5
"Kenya","Medium variant","2075-2080",76.69,2075,2080,2077.5
"Madagascar","Medium variant","2075-2080",78.71,2075,2080,2077.5
"Malawi","Medium variant","2075-2080",77.98,2075,2080,2077.5
"Mauritius","Medium variant","2075-2080",83.601,2075,2080,2077.5
"Mayotte","Medium variant","2075-2080",88.046,2075,2080,2077.5
"Mozambique","Medium variant","2075-2080",74.725,2075,2080,2077.5
"Réunion","Medium variant","2075-2080",88.816,2075,2080,2077.5
"Rwanda","Medium variant","2075-2080",80.302,2075,2080,2077.5
"Seychelles","Medium variant","2075-2080",81.776,2075,2080,2077.5
"Somalia","Medium variant","2075-2080",68.897,2075,2080,2077.5
"South Sudan","Medium variant","2075-2080",68.436,2075,2080,2077.5
"Uganda","Medium variant","2075-2080",75.007,2075,2080,2077.5
"United Republic of Tanzania","Medium variant","2075-2080",76.592,2075,2080,2077.5
"Zambia","Medium variant","2075-2080",74.691,2075,2080,2077.5
"Zimbabwe","Medium variant","2075-2080",72.089,2075,2080,2077.5
"Angola","Medium variant","2075-2080",72.446,2075,2080,2077.5
"Cameroon","Medium variant","2075-2080",71.028,2075,2080,2077.5
"Central African Republic","Medium variant","2075-2080",65.995,2075,2080,2077.5
"Chad","Medium variant","2075-2080",66.817,2075,2080,2077.5
"Congo","Medium variant","2075-2080",72.799,2075,2080,2077.5
"Democratic Republic of the Congo","Medium variant","2075-2080",71.221,2075,2080,2077.5
"Equatorial Guinea","Medium variant","2075-2080",69.977,2075,2080,2077.5
"Gabon","Medium variant","2075-2080",74.435,2075,2080,2077.5
"Sao Tome and Principe","Medium variant","2075-2080",79.63,2075,2080,2077.5
"Botswana","Medium variant","2075-2080",76.912,2075,2080,2077.5
"Eswatini","Medium variant","2075-2080",71.408,2075,2080,2077.5
"Lesotho","Medium variant","2075-2080",69.5,2075,2080,2077.5
"Namibia","Medium variant","2075-2080",74.933,2075,2080,2077.5
"South Africa","Medium variant","2075-2080",73.432,2075,2080,2077.5
"Benin","Medium variant","2075-2080",71.874,2075,2080,2077.5
"Burkina Faso","Medium variant","2075-2080",74.272,2075,2080,2077.5
"Cabo Verde","Medium variant","2075-2080",82.262,2075,2080,2077.5
"Côte d'Ivoire","Medium variant","2075-2080",67.694,2075,2080,2077.5
