"location_name","year","age_name","population"
"Chile",1997,"5 to 9",1484824.52704508
"Chile",1997,"10 to 14",1316237.48752981
"Chile",1997,"15 to 19",1244197.14242337
"Chile",1997,"20 to 24",1227781.66744674
"Chile",1997,"25 to 29",1221434.74518151
"Chile",1997,"30 to 34",1232698.89979827
"Chile",1997,"35 to 39",1156253.94642244
"Chile",1997,"40 to 44",949271.930833099
"Chile",1997,"45 to 49",779389.068503571
"Chile",1997,"50 to 54",645019.472382544
"Chile",1997,"55 to 59",529703.481026277
"Chile",1997,"60 to 64",436374.666593653
"Chile",1997,"65 to 69",381202.325388177
"Chile",1997,"70 to 74",280822.477586962
"Chile",1997,"75 to 79",183427.73838824
"Chile",1997,"0 to 0",256843.348255197
"Chile",1997,"80 to 84",117388.499526902
"Chile",1997,"85 to 89",59535.9333819608
"Chile",1997,"90 to 94",23831.4103369073
"Chile",1997,"95 to 99",4547.48600527149
"Uruguay",1997,"1 to 4",222956.395456481
"Uruguay",1997,"5 to 9",274216.538055127
"Uruguay",1997,"10 to 14",270490.794490212
"Uruguay",1997,"15 to 19",265296.031605612
"Uruguay",1997,"20 to 24",254250.779074751
"Uruguay",1997,"25 to 29",231956.59639538
"Uruguay",1997,"30 to 34",220648.578010055
"Uruguay",1997,"35 to 39",216161.424482303
"Uruguay",1997,"40 to 44",201384.174437516
"Uruguay",1997,"45 to 49",179124.064966711
"Uruguay",1997,"50 to 54",163609.444580314
"Uruguay",1997,"55 to 59",151526.222979756
"Uruguay",1997,"60 to 64",143853.690945813
"Uruguay",1997,"65 to 69",133227.92270115
"Uruguay",1997,"70 to 74",108720.98904896
"Uruguay",1997,"75 to 79",78557.4515583458
"Uruguay",1997,"0 to 0",55441.996067156
"Uruguay",1997,"80 to 84",51639.9447713542
"Uruguay",1997,"85 to 89",28087.4094609162
"Uruguay",1997,"90 to 94",11426.878220444
"Uruguay",1997,"95 to 99",2864.35671945539
"Canada",1997,"1 to 4",1557040.11556001
"Canada",1997,"5 to 9",2061079.94577111
"Canada",1997,"10 to 14",2043845.81091646
"Canada",1997,"15 to 19",2020803.60984424
"Canada",1997,"20 to 24",1934653.64888469
"Canada",1997,"25 to 29",2040774.50718629
"Canada",1997,"30 to 34",2437540.77091226
"Canada",1997,"35 to 39",2615954.04255826
"Canada",1997,"40 to 44",2431001.28403557
"Canada",1997,"45 to 49",2147247.27589196
"Canada",1997,"50 to 54",1756006.77630976
"Canada",1997,"55 to 59",1356614.74542071
"Canada",1997,"60 to 64",1191382.74429447
"Canada",1997,"65 to 69",1127048.88265583
"Canada",1997,"70 to 74",970953.000337599
"Canada",1997,"75 to 79",718240.475889397
"Canada",1997,"0 to 0",353935.476709908
"Canada",1997,"80 to 84",462262.537147287
"Canada",1997,"85 to 89",237431.633477845
"Canada",1997,"90 to 94",88943.5936324304
"Canada",1997,"95 to 99",24985.610366364
"United States of America",1997,"1 to 4",15705748.9868726
"United States of America",1997,"5 to 9",20637624.2270896
"United States of America",1997,"10 to 14",19512121.6761503
"United States of America",1997,"15 to 19",19390994.2604758
"United States of America",1997,"20 to 24",18030521.3254958
"United States of America",1997,"25 to 29",20171153.634478
"United States of America",1997,"30 to 34",21373346.00067
"United States of America",1997,"35 to 39",22845422.8898886
"United States of America",1997,"40 to 44",21201981.9989889
"United States of America",1997,"45 to 49",18767638.8869976
"United States of America",1997,"50 to 54",15073401.1870911
"United States of America",1997,"55 to 59",11680835.2885698
"United States of America",1997,"60 to 64",10066023.4367021
"United States of America",1997,"65 to 69",9674172.29237407
"United States of America",1997,"70 to 74",8818861.51283635
"United States of America",1997,"75 to 79",6929794.49091804
"United States of America",1997,"0 to 0",3851228.22930727
"United States of America",1997,"80 to 84",4608733.33240963
"United States of America",1997,"85 to 89",2622058.15364995
"United States of America",1997,"90 to 94",1121004.24911458
"United States of America",1997,"95 to 99",399320.666019554
"Peru",1997,"1 to 4",2364243.36563207
"Peru",1997,"5 to 9",2887077.67543435
"Peru",1997,"10 to 14",2788222.78260216
"Peru",1997,"15 to 19",2608515.88588142
"Peru",1997,"20 to 24",2320485.17356668
"Peru",1997,"25 to 29",2023313.28092083
"Peru",1997,"30 to 34",1751830.74606791
"Peru",1997,"35 to 39",1505911.21277733
"Peru",1997,"40 to 44",1257349.18183895
"Peru",1997,"45 to 49",1013995.59576076
"Peru",1997,"50 to 54",823925.73018816
"Peru",1997,"55 to 59",671988.930359704
"Peru",1997,"60 to 64",554915.750887725
"Peru",1997,"65 to 69",444255.264926038
"Peru",1997,"70 to 74",322123.869965595
"Peru",1997,"75 to 79",216217.503250417
"Peru",1997,"0 to 0",628241.682273108
"Peru",1997,"80 to 84",132247.328101168
"Peru",1997,"85 to 89",68949.9793427488
"Peru",1997,"90 to 94",30742.7704267843
"Peru",1997,"95 to 99",10334.9041366443
"Mexico",1997,"1 to 4",9622026.09930779
"Mexico",1997,"5 to 9",11380312.7065244
"Mexico",1997,"10 to 14",11095076.8969215
"Mexico",1997,"15 to 19",10450834.3339401
"Mexico",1997,"20 to 24",9687240.34420206
"Mexico",1997,"25 to 29",8208432.23198027
"Mexico",1997,"30 to 34",7041419.81009222
"Mexico",1997,"35 to 39",6239231.61610681
"Mexico",1997,"40 to 44",4916458.02127936
"Mexico",1997,"45 to 49",3876966.26727457
"Mexico",1997,"50 to 54",3198053.51115415
"Mexico",1997,"55 to 59",2467723.92952411
"Mexico",1997,"60 to 64",2050385.51614531
"Mexico",1997,"65 to 69",1555672.14812664
"Mexico",1997,"70 to 74",1166633.43414968
"Mexico",1997,"75 to 79",749090.837558759
"Mexico",1997,"0 to 0",2471384.0932764
"Mexico",1997,"80 to 84",467284.351915958
"Mexico",1997,"85 to 89",231014.774938505
"Mexico",1997,"90 to 94",82957.3275865031
"Mexico",1997,"95 to 99",13687.4235652222
"Brazil",1997,"1 to 4",13106309.5177069
"Brazil",1997,"5 to 9",17272997.7317158
"Brazil",1997,"10 to 14",18398003.9597642
"Brazil",1997,"15 to 19",17888817.4257749
"Brazil",1997,"20 to 24",15440895.1254707
"Brazil",1997,"25 to 29",13766940.4717169
"Brazil",1997,"30 to 34",13048674.9056224
"Brazil",1997,"35 to 39",11745653.9563825
"Brazil",1997,"40 to 44",9867808.98307305
"Brazil",1997,"45 to 49",8079839.76281872
"Brazil",1997,"50 to 54",6273585.47598443
"Brazil",1997,"55 to 59",5144539.99890315
"Brazil",1997,"60 to 64",4212371.45916004
"Brazil",1997,"65 to 69",3418307.87139366
"Brazil",1997,"70 to 74",2494613.47574138
"Brazil",1997,"75 to 79",1586492.47715686
"Brazil",1997,"0 to 0",3285465.8910546
"Brazil",1997,"80 to 84",945710.171126441
"Brazil",1997,"85 to 89",444955.756541658
"Brazil",1997,"90 to 94",150053.441320575
"Brazil",1997,"95 to 99",28835.2519101676
"Iran (Islamic Republic of)",1997,"1 to 4",5589868.27678966
"Iran (Islamic Republic of)",1997,"5 to 9",8162119.06405792
"Iran (Islamic Republic of)",1997,"10 to 14",9030056.31985229
"Iran (Islamic Republic of)",1997,"15 to 19",7827750.0713341
"Iran (Islamic Republic of)",1997,"20 to 24",6045300.79705197
"Iran (Islamic Republic of)",1997,"25 to 29",4987195.58323573
"Iran (Islamic Republic of)",1997,"30 to 34",4367934.07606513
"Iran (Islamic Republic of)",1997,"35 to 39",3742361.27304209
"Iran (Islamic Republic of)",1997,"40 to 44",3073673.07612124
"Iran (Islamic Republic of)",1997,"45 to 49",2268885.22352409
"Iran (Islamic Republic of)",1997,"50 to 54",1712085.21830205
"Iran (Islamic Republic of)",1997,"55 to 59",1451239.22693909
"Iran (Islamic Republic of)",1997,"60 to 64",1354461.47367342
"Iran (Islamic Republic of)",1997,"65 to 69",1149701.30074618
"Iran (Islamic Republic of)",1997,"70 to 74",832469.638524692
"Iran (Islamic Republic of)",1997,"75 to 79",462817.59172062
"Iran (Islamic Republic of)",1997,"0 to 0",1436288.39956854
"Iran (Islamic Republic of)",1997,"80 to 84",179863.109302511
"Iran (Islamic Republic of)",1997,"85 to 89",42253.2489945918
"Iran (Islamic Republic of)",1997,"90 to 94",18372.7123598486
"Iran (Islamic Republic of)",1997,"95 to 99",7077.01257914246
"Turkey",1997,"1 to 4",5937949.78908778
"Turkey",1997,"5 to 9",7092214.24340883
"Turkey",1997,"10 to 14",6987011.70691731
"Turkey",1997,"15 to 19",6939684.2831525
"Turkey",1997,"20 to 24",6508523.18745203
"Turkey",1997,"25 to 29",5441527.81866637
"Turkey",1997,"30 to 34",5175094.77103382
"Turkey",1997,"35 to 39",4366078.0601769
"Turkey",1997,"40 to 44",3854556.06509413
"Turkey",1997,"45 to 49",2996191.15331985
"Turkey",1997,"50 to 54",2560144.85058034
"Turkey",1997,"55 to 59",1959332.52016242
"Turkey",1997,"60 to 64",1813137.38910189
"Turkey",1997,"65 to 69",1554782.35036791
"Turkey",1997,"70 to 74",957777.58179128
"Turkey",1997,"75 to 79",520857.042943983
"Turkey",1997,"0 to 0",1528271.10210922
"Turkey",1997,"80 to 84",316974.131786283
"Turkey",1997,"85 to 89",189264.495288434
"Turkey",1997,"90 to 94",81807.5261400292
"Turkey",1997,"95 to 99",23520.6977402639
"Bangladesh",1997,"1 to 4",14219268.8296949
"Bangladesh",1997,"5 to 9",17971763.0131036
"Bangladesh",1997,"10 to 14",15433536.1509911
"Bangladesh",1997,"15 to 19",13042004.8159819
"Bangladesh",1997,"20 to 24",11742586.8188855
"Bangladesh",1997,"25 to 29",10332572.7691938
"Bangladesh",1997,"30 to 34",8665000.59201639
"Bangladesh",1997,"35 to 39",6948122.31083356
"Bangladesh",1997,"40 to 44",5455245.64236361
"Bangladesh",1997,"45 to 49",4158610.79450661
"Bangladesh",1997,"50 to 54",3096258.58402979
"Bangladesh",1997,"55 to 59",2513761.15020621
"Bangladesh",1997,"60 to 64",2029874.00371031
"Bangladesh",1997,"65 to 69",1615231.46849944
"Bangladesh",1997,"70 to 74",1003742.0812571
"Bangladesh",1997,"75 to 79",659745.878561911
"Bangladesh",1997,"0 to 0",3484081.59348752
"Bangladesh",1997,"80 to 84",420539.918832959
"Bangladesh",1997,"85 to 89",186456.682903452
"Bangladesh",1997,"90 to 94",62160.9709031355
"Bangladesh",1997,"95 to 99",10684.6494003253
"India",1997,"1 to 4",98290943.7885557
"India",1997,"5 to 9",120395896.612363
"India",1997,"10 to 14",115433173.166308
"India",1997,"15 to 19",97939665.1449132
"India",1997,"20 to 24",85067553.8760868
"India",1997,"25 to 29",79275469.9102448
"India",1997,"30 to 34",71517981.6818354
"India",1997,"35 to 39",62254155.6868771
"India",1997,"40 to 44",52394260.3423223
"India",1997,"45 to 49",42622360.0817837
"India",1997,"50 to 54",32671938.9686247
"India",1997,"55 to 59",28078897.058544
"India",1997,"60 to 64",24810636.3806179
"India",1997,"65 to 69",18361833.3501211
"India",1997,"70 to 74",11342922.2420084
"India",1997,"75 to 79",6189175.45270763
"India",1997,"0 to 0",25567622.3355386
"India",1997,"80 to 84",2645856.57633062
"India",1997,"85 to 89",922585.118702017
"India",1997,"90 to 94",171574.66386663
"India",1997,"95 to 99",15665.3554234991
"Kenya",1997,"1 to 4",3863156.42507854
"Kenya",1997,"5 to 9",4231169.97620172
"Kenya",1997,"10 to 14",3976115.5133651
"Kenya",1997,"15 to 19",3399879.75975341
"Kenya",1997,"20 to 24",2739713.55287112
"Kenya",1997,"25 to 29",2200818.90213184
"Kenya",1997,"30 to 34",1699908.64383267
"Kenya",1997,"35 to 39",1333181.4452438
"Kenya",1997,"40 to 44",1012481.82506261
"Kenya",1997,"45 to 49",798378.658085145
"Kenya",1997,"50 to 54",619644.956968138
"Kenya",1997,"55 to 59",481550.654480123
"Kenya",1997,"60 to 64",390962.144117825
"Kenya",1997,"65 to 69",304281.504552557
"Kenya",1997,"70 to 74",210103.963357596
"Kenya",1997,"75 to 79",129914.802466266
"Kenya",1997,"0 to 0",1076728.03817066
"Kenya",1997,"80 to 84",67889.5349343701
"Kenya",1997,"85 to 89",31251.8300001098
"Kenya",1997,"90 to 94",10874.7983104819
"Kenya",1997,"95 to 99",2221.07196002483
"South Africa",1997,"1 to 4",3869418.99183786
"South Africa",1997,"5 to 9",4922806.90218594
"South Africa",1997,"10 to 14",4901731.17346601
"South Africa",1997,"15 to 19",4550009.01688918
"South Africa",1997,"20 to 24",4149598.29043574
"South Africa",1997,"25 to 29",3736657.94325518
"South Africa",1997,"30 to 34",3275444.25512748
"South Africa",1997,"35 to 39",2835752.54100507
"South Africa",1997,"40 to 44",2331618.94919816
"South Africa",1997,"45 to 49",1835324.05637745
"South Africa",1997,"50 to 54",1405538.18835877
"South Africa",1997,"55 to 59",1159136.91775899
"South Africa",1997,"60 to 64",942802.072760505
"South Africa",1997,"65 to 69",763866.30717506
"South Africa",1997,"70 to 74",549670.699436082
"South Africa",1997,"75 to 79",390696.405998076
"South Africa",1997,"0 to 0",986089.139858594
"South Africa",1997,"80 to 84",202273.634833041
"South Africa",1997,"85 to 89",110461.828271605
"South Africa",1997,"90 to 94",40489.214923543
"South Africa",1997,"95 to 99",8394.50146816662
"Nigeria",1997,"1 to 4",15320815.1001266
"Nigeria",1997,"5 to 9",15411165.9566612
"Nigeria",1997,"10 to 14",13376922.4571848
"Nigeria",1997,"15 to 19",11797564.6316962
"Nigeria",1997,"20 to 24",10169740.0893497
"Nigeria",1997,"25 to 29",8641679.64034144
"Nigeria",1997,"30 to 34",7082037.47538928
"Nigeria",1997,"35 to 39",5796623.65031364
"Nigeria",1997,"40 to 44",4638483.49324712
"Nigeria",1997,"45 to 49",3785660.08921649
"Nigeria",1997,"50 to 54",2979873.39861655
"Nigeria",1997,"55 to 59",2492624.96842952
"Nigeria",1997,"60 to 64",1850478.61441556
"Nigeria",1997,"65 to 69",1440760.62104327
"Nigeria",1997,"70 to 74",1069082.99735693
"Nigeria",1997,"75 to 79",700137.786107094
"Nigeria",1997,"0 to 0",4734452.75425685
"Nigeria",1997,"80 to 84",369738.843167015
"Nigeria",1997,"85 to 89",152267.747903985
"Nigeria",1997,"90 to 94",47575.1975146246
"Nigeria",1997,"95 to 99",11033.7525281193
"European Union",1997,"1 to 4",21179539.0840848
"European Union",1997,"5 to 9",29479411.1374229
"European Union",1997,"10 to 14",30694562.5213108
"European Union",1997,"15 to 19",32448686.8054336
"European Union",1997,"20 to 24",33556944.5054
"European Union",1997,"25 to 29",36162474.193635
"European Union",1997,"30 to 34",37388003.087995
"European Union",1997,"35 to 39",36499661.3544071
"European Union",1997,"40 to 44",34748873.6971443
"European Union",1997,"45 to 49",33470532.7989801
"European Union",1997,"50 to 54",28350720.0606455
"European Union",1997,"55 to 59",27059562.3398549
"European Union",1997,"60 to 64",25491899.5129227
"European Union",1997,"65 to 69",23305073.5521538
"European Union",1997,"70 to 74",19995276.3441546
"European Union",1997,"75 to 79",13605363.6722494
"European Union",1997,"0 to 0",5146807.86662956
"European Union",1997,"80 to 84",8876490.23352527
"European Union",1997,"85 to 89",5417247.00857454
"European Union",1997,"90 to 94",1848823.79171714
"European Union",1997,"95 to 99",401781.919756656
"Africa",1997,"1 to 4",99319096.4479762
"Africa",1997,"5 to 9",106802998.112471
"Africa",1997,"10 to 14",94987689.4187981
"Africa",1997,"15 to 19",82536066.6559339
"Africa",1997,"20 to 24",69181512.0638765
"Africa",1997,"25 to 29",57517756.2983105
"Africa",1997,"30 to 34",47901086.6803738
"Africa",1997,"35 to 39",39792831.1930119
"Africa",1997,"40 to 44",32275680.5332327
"Africa",1997,"45 to 49",25416214.7144757
"Africa",1997,"50 to 54",19827705.8120539
"Africa",1997,"55 to 59",16214568.6821718
"Africa",1997,"60 to 64",13061857.8799238
"Africa",1997,"65 to 69",10132663.0648745
"Africa",1997,"70 to 74",7149762.51357708
"Africa",1997,"75 to 79",4564652.73972702
"Africa",1997,"0 to 0",28773458.4627022
"Africa",1997,"80 to 84",2331769.10764162
"Africa",1997,"85 to 89",911531.343300479
"Africa",1997,"90 to 94",270173.54955989
"Africa",1997,"95 to 99",55871.559700385
"America",1997,"1 to 4",61547657.8202168
"America",1997,"5 to 9",77596945.5632386
"America",1997,"10 to 14",75382143.7581517
"America",1997,"15 to 19",72432929.4577807
"America",1997,"20 to 24",65323574.7521387
"America",1997,"25 to 29",62423370.9321916
"America",1997,"30 to 34",60514098.1228193
"America",1997,"35 to 39",58260134.0590305
"America",1997,"40 to 44",50886735.8128921
"America",1997,"45 to 49",43175935.9700698
"America",1997,"50 to 54",34701621.8505682
"America",1997,"55 to 59",27549517.8654432
"America",1997,"60 to 64",23301635.4089011
"America",1997,"65 to 69",20584673.3689183
"America",1997,"70 to 74",17115256.5676594
"America",1997,"75 to 79",12467638.6707274
"America",1997,"0 to 0",15421718.7024571
"America",1997,"80 to 84",7998885.96320939
"America",1997,"85 to 89",4314309.17118709
"America",1997,"90 to 94",1763110.54060504
"America",1997,"95 to 99",551573.589410604
"Asia",1997,"1 to 4",297373714.141549
"Asia",1997,"5 to 9",379824921.122226
"Asia",1997,"10 to 14",371977507.070089
"Asia",1997,"15 to 19",326139914.769321
"Asia",1997,"20 to 24",311128625.092145
"Asia",1997,"25 to 29",316172707.091718
"Asia",1997,"30 to 34",294112993.185468
"Asia",1997,"35 to 39",234009057.149501
"Asia",1997,"40 to 44",216501516.709023
"Asia",1997,"45 to 49",175874779.34321
"Asia",1997,"50 to 54",134004685.554919
"Asia",1997,"55 to 59",113890327.810326
"Asia",1997,"60 to 64",100978370.627701
"Asia",1997,"65 to 69",78815600.9571
"Asia",1997,"70 to 74",54643195.5383615
"Asia",1997,"75 to 79",32964171.2430424
"Asia",1997,"0 to 0",75975446.034184
"Asia",1997,"80 to 84",17378067.8966623
"Asia",1997,"85 to 89",7034759.75179936
"Asia",1997,"90 to 94",1946608.25371176
"Asia",1997,"95 to 99",392918.277341293
"Europe",1997,"1 to 4",38351205.8297247
"Europe",1997,"5 to 9",55417286.5715587
"Europe",1997,"10 to 14",59640355.2578202
"Europe",1997,"15 to 19",59777425.0317196
"Europe",1997,"20 to 24",59212756.8412244
"Europe",1997,"25 to 29",59718354.4480062
"Europe",1997,"30 to 34",61704812.357331
"Europe",1997,"35 to 39",63134007.3952004
"Europe",1997,"40 to 44",58958832.1435905
"Europe",1997,"45 to 49",54444270.7362719
"Europe",1997,"50 to 54",41770925.5620517
"Europe",1997,"55 to 59",44911860.786724
"Europe",1997,"60 to 64",40302700.2010671
"Europe",1997,"65 to 69",37546221.6895922
"Europe",1997,"70 to 74",30254886.876935
"Europe",1997,"75 to 79",18950746.7424205
"Europe",1997,"0 to 0",9212233.41405724
"Europe",1997,"80 to 84",12306655.8710373
"Europe",1997,"85 to 89",7169057.02774428
"Europe",1997,"90 to 94",2423875.91458007
"Europe",1997,"95 to 99",524293.386789828
"G20",1997,"1 to 4",282383824.246691
"G20",1997,"5 to 9",374837384.613187
"G20",1997,"10 to 14",379195302.419003
"G20",1997,"15 to 19",344441853.789272
"G20",1997,"20 to 24",335317734.998254
"G20",1997,"25 to 29",346619313.644261
"G20",1997,"30 to 34",333869348.068737
"G20",1997,"35 to 39",282173138.750468
"G20",1997,"40 to 44",265763744.100975
"G20",1997,"45 to 49",225509482.635352
"G20",1997,"50 to 54",173563704.105014
"G20",1997,"55 to 59",152974590.384528
"G20",1997,"60 to 64",136317378.7767
"G20",1997,"65 to 69",113842830.389667
"G20",1997,"70 to 74",85463524.3439595
"G20",1997,"75 to 79",54289072.1857247
"G20",1997,"0 to 0",70904501.0696798
"G20",1997,"80 to 84",32040459.4677808
"G20",1997,"85 to 89",15758290.5746178
"G20",1997,"90 to 94",5121764.62448881
"G20",1997,"95 to 99",1227685.88054822
"Nordic Region",1997,"1 to 4",1225880.30124265
"Nordic Region",1997,"5 to 9",1578335.78372356
"Nordic Region",1997,"10 to 14",1408189.13822748
"Nordic Region",1997,"15 to 19",1424575.36658422
"Nordic Region",1997,"20 to 24",1565693.98572585
"Nordic Region",1997,"25 to 29",1674980.74512129
